Date,HE,String,DA Price,RT Price
5/10/2023,14,4008,15.48,10.51
5/10/2023,15,4008,16.65,10.55
5/10/2023,16,4008,18.32,11.19
5/10/2023,17,4008,23.61,14.33
5/10/2023,18,4008,31.73,16.97
5/10/2023,19,4008,35.11,34.28
5/10/2023,20,4008,35.23,40.29
5/10/2023,21,4008,39.18,44.73
5/10/2023,22,4008,34.7,41.15
5/10/2023,23,4008,22.66,23.32
5/10/2023,24,4008,20.38,16.74
5/11/2023,1,4008,25.78,17.73
5/11/2023,2,4008,20.27,16.68
5/11/2023,3,4008,18.86,17.97
5/11/2023,4,4008,17.15,17.15
5/11/2023,5,4008,17.2,18.45
5/11/2023,6,4008,18.24,16.69
5/11/2023,7,4008,21.97,26.08
5/11/2023,8,4008,31.93,29.36
5/11/2023,9,4008,25.98,21.43
5/11/2023,10,4008,23.2,17.48
5/11/2023,11,4008,18.8,15.45
5/11/2023,12,4008,16.82,14.96
5/11/2023,13,4008,18.12,14.88
5/11/2023,14,4008,20.65,15.39
5/11/2023,15,4008,19.75,15.07
5/11/2023,16,4008,24.72,15.5
5/11/2023,17,4008,30.01,21.68
5/11/2023,18,4008,32.65,18.69
5/11/2023,19,4008,37.75,20.94
5/11/2023,20,4008,39.81,22.42
5/11/2023,21,4008,39.83,25.16
5/11/2023,22,4008,37.93,24
5/11/2023,23,4008,29.02,18.32
5/11/2023,24,4008,20.68,14.39
5/12/2023,1,4008,17.65,13.81
5/12/2023,2,4008,19.27,13.36
5/12/2023,3,4008,16.88,14.75
5/12/2023,4,4008,14.44,14.86
5/12/2023,5,4008,16.16,15.39
5/12/2023,6,4008,18.79,22.45
5/12/2023,7,4008,23.5,33.77
5/12/2023,8,4008,23.72,33.13
5/12/2023,9,4008,25.13,18.38
5/12/2023,10,4008,22.83,16.28
5/12/2023,11,4008,23.8,14.89
5/12/2023,12,4008,22.7,14.2
5/12/2023,13,4008,21.33,14.53
5/12/2023,14,4008,24.86,15.97
5/12/2023,15,4008,24.62,26.78
5/12/2023,16,4008,30.57,17.46
5/12/2023,17,4008,34.87,27.9
5/12/2023,18,4008,37.61,26.68
5/12/2023,19,4008,39.97,21.81
5/12/2023,20,4008,39.28,21.7
5/12/2023,21,4008,37.58,23.84
5/12/2023,22,4008,36.6,32.66
5/12/2023,23,4008,30.12,26.47
5/12/2023,24,4008,23.89,21.49
5/13/2023,1,4008,29.5,22.42
5/13/2023,2,4008,27.27,19.8
5/13/2023,3,4008,24.51,17.63
5/13/2023,4,4008,19.39,18.23
5/13/2023,5,4008,20.52,19.16
5/13/2023,6,4008,22.15,18.14
5/13/2023,7,4008,24.76,15.6
5/13/2023,8,4008,20.32,14.17
5/13/2023,9,4008,24.78,15.51
5/13/2023,10,4008,19.07,14.85
5/13/2023,11,4008,19.52,16.58
5/13/2023,12,4008,19.3,16.37
5/13/2023,13,4008,19.08,14.57
5/13/2023,14,4008,21.62,15.1
5/13/2023,15,4008,20.47,14.49
5/13/2023,16,4008,23.31,13.77
5/13/2023,17,4008,26.16,13.84
5/13/2023,18,4008,33.06,16.38
5/13/2023,19,4008,33.94,25.81
5/13/2023,20,4008,34.7,22.66
5/13/2023,21,4008,34.47,30.87
5/13/2023,22,4008,31.07,27.29
5/13/2023,23,4008,30.16,21.44
5/13/2023,24,4008,22.46,19.62
5/14/2023,1,4008,15.14,15.83
5/14/2023,2,4008,11.61,14.96
5/14/2023,3,4008,11.61,14.97
5/14/2023,4,4008,12.03,15
5/14/2023,5,4008,11.39,14.79
5/14/2023,6,4008,11.49,14.2
5/14/2023,7,4008,12.87,11.97
5/14/2023,8,4008,12.1,8.52
5/14/2023,9,4008,10.54,5.72
5/14/2023,10,4008,10.15,8.73
5/14/2023,11,4008,10.43,2.33
5/14/2023,12,4008,10.43,2.82
5/14/2023,13,4008,10.83,5.32
5/14/2023,14,4008,10.29,5.26
5/14/2023,15,4008,10.19,1.32
5/14/2023,16,4008,11,7.65
5/14/2023,17,4008,14.63,12.82
5/14/2023,18,4008,20.62,17.87
5/14/2023,19,4008,25.32,32.07
5/14/2023,20,4008,26.76,32.53
5/14/2023,21,4008,32.75,36.26
5/14/2023,22,4008,27.71,29.35
5/14/2023,23,4008,19.59,15.92
5/14/2023,24,4008,14.84,10.9
5/15/2023,1,4008,18.16,8.57
5/15/2023,2,4008,15.04,9.13
5/15/2023,3,4008,13.36,7.51
5/15/2023,4,4008,11.28,7.41
5/15/2023,5,4008,14.59,7.68
5/15/2023,6,4008,17.37,9.99
5/15/2023,7,4008,22.62,10.66
5/15/2023,8,4008,27.92,11.09
5/15/2023,9,4008,17.24,12.02
5/15/2023,10,4008,15.96,13.67
5/15/2023,11,4008,14.73,13.91
5/15/2023,12,4008,14.17,12.62
5/15/2023,13,4008,11.13,-13.32
5/15/2023,14,4008,11.15,7.13
5/15/2023,15,4008,11.61,11.97
5/15/2023,16,4008,11.81,14.22
5/15/2023,17,4008,16.93,17.6
5/15/2023,18,4008,28.06,23.54
5/15/2023,19,4008,31.05,22.23
5/15/2023,20,4008,38.01,28.75
5/15/2023,21,4008,34.06,30.88
5/15/2023,22,4008,28.42,26.3
5/15/2023,23,4008,20.77,16.04
5/15/2023,24,4008,14.65,12.86
5/16/2023,1,4008,21.22,23.03
5/16/2023,2,4008,16.78,19.23
5/16/2023,3,4008,15.76,16.34
5/16/2023,4,4008,16.36,17.22
5/16/2023,5,4008,15.69,20.06
5/16/2023,6,4008,20.58,24.17
5/16/2023,7,4008,28.61,27.57
5/16/2023,8,4008,30.71,34.72
5/16/2023,9,4008,25.03,28.21
5/16/2023,10,4008,18.6,33.42
5/16/2023,11,4008,21.62,28.01
5/16/2023,12,4008,21.34,20.22
5/16/2023,13,4008,23.46,19.74
5/16/2023,14,4008,25.05,20.39
5/16/2023,15,4008,27.47,28.37
5/16/2023,16,4008,28.87,38.27
5/16/2023,17,4008,36.51,43.66
5/16/2023,18,4008,38.03,42.11
5/16/2023,19,4008,44.2,25.24
5/16/2023,20,4008,41.43,28.63
5/16/2023,21,4008,38.39,35.65
5/16/2023,22,4008,37.06,33.67
5/16/2023,23,4008,30.46,27.58
5/16/2023,24,4008,31.8,18.65
5/17/2023,1,4008,27.21,18.63
5/17/2023,2,4008,26.33,20.33
5/17/2023,3,4008,24.82,22.22
5/17/2023,4,4008,21.87,23.26
5/17/2023,5,4008,23.29,27.37
5/17/2023,6,4008,26.31,34.21
5/17/2023,7,4008,31.92,25.32
5/17/2023,8,4008,32.87,21.17
5/17/2023,9,4008,27.33,14.27
5/17/2023,10,4008,22.14,17.91
5/17/2023,11,4008,19.48,17.43
5/17/2023,12,4008,17.64,18.22
5/17/2023,13,4008,15.64,19.23
5/17/2023,14,4008,15.78,19.38
5/17/2023,15,4008,15.62,18.86
5/17/2023,16,4008,15.77,15.92
5/17/2023,17,4008,19.57,16.66
5/17/2023,18,4008,22.69,21.24
5/17/2023,19,4008,26.33,30.69
5/17/2023,20,4008,37.4,42.22
5/17/2023,21,4008,40.54,49.21
5/17/2023,22,4008,34.14,40
5/17/2023,23,4008,25.45,26.07
5/17/2023,24,4008,24.81,33.26
5/18/2023,1,4008,21.83,21.75
5/18/2023,2,4008,18.61,19.48
5/18/2023,3,4008,18.44,19.44
5/18/2023,4,4008,19.07,19.86
5/18/2023,5,4008,20.41,19.36
5/18/2023,6,4008,26.39,19.61
5/18/2023,7,4008,35.04,21.32
5/18/2023,8,4008,34.26,20.03
5/18/2023,9,4008,28,18.23
5/18/2023,10,4008,22.5,18.86
5/18/2023,11,4008,24.62,22.49
5/18/2023,12,4008,22.66,24.57
5/18/2023,13,4008,20.93,26.56
5/18/2023,14,4008,22.45,23.48
5/18/2023,15,4008,18.28,19.15
5/18/2023,16,4008,18.93,18.84
5/18/2023,17,4008,24.32,20.75
5/18/2023,18,4008,26.43,23.97
5/18/2023,19,4008,31.47,30.15
5/18/2023,20,4008,36.54,33.39
5/18/2023,21,4008,37.07,31.42
5/18/2023,22,4008,31.59,35.24
5/18/2023,23,4008,26.43,26.98
5/18/2023,24,4008,26.35,20.4
5/19/2023,1,4008,26.41,18.04
5/19/2023,2,4008,26.34,19.24
5/19/2023,3,4008,22.37,20.98
5/19/2023,4,4008,21.82,20.05
5/19/2023,5,4008,26.36,19.56
5/19/2023,6,4008,27.58,21.12
5/19/2023,7,4008,31.61,28.6
5/19/2023,8,4008,32.1,30.57
5/19/2023,9,4008,27.43,29.39
5/19/2023,10,4008,26.39,30.03
5/19/2023,11,4008,25.69,35.12
5/19/2023,12,4008,21.58,25.1
5/19/2023,13,4008,19.11,24.64
5/19/2023,14,4008,21.29,23.73
5/19/2023,15,4008,20.72,23.61
5/19/2023,16,4008,21.02,16.65
5/19/2023,17,4008,22.7,15.48
5/19/2023,18,4008,26.34,17.41
5/19/2023,19,4008,26.44,18.58
5/19/2023,20,4008,31.06,24.91
5/19/2023,21,4008,32,25.47
5/19/2023,22,4008,30.99,20
5/19/2023,23,4008,26.39,19.34
5/19/2023,24,4008,20.97,17.2
5/20/2023,1,4008,18.6,16.44
5/20/2023,2,4008,19.07,17.77
5/20/2023,3,4008,19.41,18.4
5/20/2023,4,4008,19.18,17.95
5/20/2023,5,4008,19.4,17.63
5/20/2023,6,4008,19.54,19.76
5/20/2023,7,4008,19.62,19.63
5/20/2023,8,4008,19.93,17.88
5/20/2023,9,4008,25.63,17.63
5/20/2023,10,4008,27.37,17.82
5/20/2023,11,4008,26.48,18.05
5/20/2023,12,4008,27.04,21.69
5/20/2023,13,4008,27.32,28.95
5/20/2023,14,4008,26.48,32.78
5/20/2023,15,4008,26.43,30.3
5/20/2023,16,4008,27.38,35.61
5/20/2023,17,4008,28.4,35.25
5/20/2023,18,4008,32.07,32.15
5/20/2023,19,4008,34.56,27.96
5/20/2023,20,4008,33.71,23.97
5/20/2023,21,4008,33.11,27.89
5/20/2023,22,4008,32.11,32.74
5/20/2023,23,4008,26.46,26.03
5/20/2023,24,4008,25.87,35.01
5/21/2023,1,4008,28.15,25.82
5/21/2023,2,4008,26.44,23.56
5/21/2023,3,4008,26.2,22.3
5/21/2023,4,4008,21.52,20.65
5/21/2023,5,4008,20.06,17.95
5/21/2023,6,4008,20.66,17.23
5/21/2023,7,4008,24.19,17.16
5/21/2023,8,4008,26.24,16.13
5/21/2023,9,4008,20.4,15.5
5/21/2023,10,4008,18.89,15.19
5/21/2023,11,4008,19.9,14.58
5/21/2023,12,4008,19.57,15.65
5/21/2023,13,4008,18.01,15.13
5/21/2023,14,4008,18.09,14.96
5/21/2023,15,4008,19.27,14.07
5/21/2023,16,4008,21.14,13.33
5/21/2023,17,4008,19.72,16.87
5/21/2023,18,4008,31.52,23.59
5/21/2023,19,4008,32.21,29.05
5/21/2023,20,4008,33.36,36.86
5/21/2023,21,4008,40.02,31.04
5/21/2023,22,4008,32.21,27.28
5/21/2023,23,4008,26.44,22.83
5/21/2023,24,4008,20.66,15.64
5/22/2023,1,4008,19.72,18.08
5/22/2023,2,4008,17.33,17.75
5/22/2023,3,4008,18.34,17.67
5/22/2023,4,4008,18.14,17.6
5/22/2023,5,4008,19.21,18.03
5/22/2023,6,4008,21.91,16.8
5/22/2023,7,4008,26.36,15.79
5/22/2023,8,4008,28.98,17.22
5/22/2023,9,4008,26.39,14.8
5/22/2023,10,4008,21.63,13.96
5/22/2023,11,4008,23.39,17.14
5/22/2023,12,4008,23.41,16.93
5/22/2023,13,4008,26.36,17.9
5/22/2023,14,4008,26.41,15.95
5/22/2023,15,4008,26.4,17.17
5/22/2023,16,4008,21.26,18.3
5/22/2023,17,4008,26.44,18.28
5/22/2023,18,4008,32,20.53
5/22/2023,19,4008,33.68,20.48
5/22/2023,20,4008,41.53,25.39
5/22/2023,21,4008,41.73,24.85
5/22/2023,22,4008,32.45,22.12
5/22/2023,23,4008,28.2,19.03
5/22/2023,24,4008,25.25,21.68
5/23/2023,1,4008,26.32,21.9
5/23/2023,2,4008,26.3,22.01
5/23/2023,3,4008,26.29,20.73
5/23/2023,4,4008,26.28,20.12
5/23/2023,5,4008,26.3,20.34
5/23/2023,6,4008,31.45,20.01
5/23/2023,7,4008,32.03,21.5
5/23/2023,8,4008,37.19,25.26
5/23/2023,9,4008,31.66,16.68
5/23/2023,10,4008,26.38,16.7
5/23/2023,11,4008,29.74,30.27
5/23/2023,12,4008,31.52,23.96
5/23/2023,13,4008,29.27,28.64
5/23/2023,14,4008,30.89,27.5
5/23/2023,15,4008,29.82,25.32
5/23/2023,16,4008,27.94,23.92
5/23/2023,17,4008,29.65,23.39
5/23/2023,18,4008,35.56,22.23
5/23/2023,19,4008,44.8,30.7
5/23/2023,20,4008,49.84,48.51
5/23/2023,21,4008,47.06,28.3
5/23/2023,22,4008,41.43,27.54
5/23/2023,23,4008,31.38,22.68
5/23/2023,24,4008,26.9,21.39
5/24/2023,1,4008,23.04,17.98
5/24/2023,2,4008,22.6,17.9
5/24/2023,3,4008,20.02,15.56
5/24/2023,4,4008,20,17.23
5/24/2023,5,4008,22.25,18.51
5/24/2023,6,4008,24.72,18.41
5/24/2023,7,4008,26.39,18.9
5/24/2023,8,4008,29.4,22.81
5/24/2023,9,4008,26.92,23.61
5/24/2023,10,4008,26,33.62
5/24/2023,11,4008,24.22,27.65
5/24/2023,12,4008,26.37,29.28
5/24/2023,13,4008,27.25,21.84
5/24/2023,14,4008,29.57,22.42
5/24/2023,15,4008,26.22,25.18
5/24/2023,16,4008,24.39,28.34
5/24/2023,17,4008,26.44,33.92
5/24/2023,18,4008,27.21,44.44
5/24/2023,19,4008,29.21,46.88
5/24/2023,20,4008,32.01,34.14
5/24/2023,21,4008,32.16,22.61
5/24/2023,22,4008,32.05,19.71
5/24/2023,23,4008,25.98,18.73
5/24/2023,24,4008,19.3,21.83
5/25/2023,1,4008,25.16,17.91
5/25/2023,2,4008,20.51,19.24
5/25/2023,3,4008,18.08,18.95
5/25/2023,4,4008,18.81,20.17
5/25/2023,5,4008,18.75,22.04
5/25/2023,6,4008,21.99,22.79
5/25/2023,7,4008,28.4,21.38
5/25/2023,8,4008,32.37,19.44
5/25/2023,9,4008,26.4,21.84
5/25/2023,10,4008,21.24,20.89
5/25/2023,11,4008,21.95,30.91
5/25/2023,12,4008,18.83,28.54
5/25/2023,13,4008,18.39,20.43
5/25/2023,14,4008,19.56,26.17
5/25/2023,15,4008,20.78,25.58
5/25/2023,16,4008,18.6,17.08
5/25/2023,17,4008,20.95,18.68
5/25/2023,18,4008,24.2,31.9
5/25/2023,19,4008,27.97,26.35
5/25/2023,20,4008,34.45,31.07
5/25/2023,21,4008,38.31,31.68
5/25/2023,22,4008,28.28,33.8
5/25/2023,23,4008,26.35,31.69
5/25/2023,24,4008,21.66,34.85
5/26/2023,1,4008,17.59,18.44
5/26/2023,2,4008,17.95,17.83
5/26/2023,3,4008,18.4,19.4
5/26/2023,4,4008,18.09,19.25
5/26/2023,5,4008,18.1,19.92
5/26/2023,6,4008,22.17,23
5/26/2023,7,4008,26.35,22.43
5/26/2023,8,4008,26.39,27.96
5/26/2023,9,4008,26.32,17.15
5/26/2023,10,4008,20.04,27.2
5/26/2023,11,4008,18.09,19.01
5/26/2023,12,4008,18.17,18.77
5/26/2023,13,4008,17.84,19.24
5/26/2023,14,4008,17.97,17.56
5/26/2023,15,4008,17.4,16.88
5/26/2023,16,4008,17.93,15.82
5/26/2023,17,4008,22.81,17.43
5/26/2023,18,4008,27.19,23.03
5/26/2023,19,4008,27.89,26.74
5/26/2023,20,4008,29.77,30.47
5/26/2023,21,4008,30.03,31.02
5/26/2023,22,4008,29.67,20.62
5/26/2023,23,4008,26.36,15.6
5/26/2023,24,4008,21.92,14.74
5/27/2023,1,4008,19.2,17.54
5/27/2023,2,4008,18.82,18.27
5/27/2023,3,4008,21.47,17.99
5/27/2023,4,4008,19.77,18.72
5/27/2023,5,4008,19.1,18.69
5/27/2023,6,4008,17.15,17.29
5/27/2023,7,4008,20.7,17.77
5/27/2023,8,4008,21.58,17.87
5/27/2023,9,4008,16.33,16.96
5/27/2023,10,4008,15.8,19.25
5/27/2023,11,4008,15.57,20.44
5/27/2023,12,4008,15.65,22.42
5/27/2023,13,4008,15.57,18.87
5/27/2023,14,4008,17.26,20.76
5/27/2023,15,4008,15.67,18.66
5/27/2023,16,4008,17.2,17.24
5/27/2023,17,4008,22.81,32.05
5/27/2023,18,4008,26.39,39.26
5/27/2023,19,4008,27.8,34.58
5/27/2023,20,4008,27.84,30.52
5/27/2023,21,4008,27.88,35.95
5/27/2023,22,4008,27.79,31.35
5/27/2023,23,4008,24.8,35.95
5/27/2023,24,4008,19.57,22.46
5/28/2023,1,4008,15.39,17.19
5/28/2023,2,4008,14.15,15.23
5/28/2023,3,4008,15.11,15.29
5/28/2023,4,4008,14.37,15.25
5/28/2023,5,4008,14.23,14.42
5/28/2023,6,4008,15,14.68
5/28/2023,7,4008,14.79,16.69
5/28/2023,8,4008,14.21,14.16
5/28/2023,9,4008,15.36,14.94
5/28/2023,10,4008,14.34,16.08
5/28/2023,11,4008,14.45,14.2
5/28/2023,12,4008,16.29,13.16
5/28/2023,13,4008,17.67,13.66
5/28/2023,14,4008,19.37,14.53
5/28/2023,15,4008,21.59,14.84
5/28/2023,16,4008,24.66,15.23
5/28/2023,17,4008,26.42,16.48
5/28/2023,18,4008,29.48,14.57
5/28/2023,19,4008,31.95,16.62
5/28/2023,20,4008,31.56,17.23
5/28/2023,21,4008,31.05,16.18
5/28/2023,22,4008,28.3,18.03
5/28/2023,23,4008,24.87,27.82
5/28/2023,24,4008,20.39,23.44
5/29/2023,1,4008,24.09,23.87
5/29/2023,2,4008,19.75,19.49
5/29/2023,3,4008,20.96,17.94
5/29/2023,4,4008,19.95,17.06
5/29/2023,5,4008,24.09,18.54
5/29/2023,6,4008,24.14,18.3
5/29/2023,7,4008,20.12,18.28
5/29/2023,8,4008,21.08,15.54
5/29/2023,9,4008,22.11,13.87
5/29/2023,10,4008,22.14,13.68
5/29/2023,11,4008,22.61,13.98
5/29/2023,12,4008,24.1,15.01
5/29/2023,13,4008,26.32,15.19
5/29/2023,14,4008,24.43,15.22
5/29/2023,15,4008,24.32,15.29
5/29/2023,16,4008,26.33,15.41
5/29/2023,17,4008,27.95,15.82
5/29/2023,18,4008,28.94,15.95
5/29/2023,19,4008,30.56,14.74
5/29/2023,20,4008,29.12,16.39
5/29/2023,21,4008,29.15,21.13
5/29/2023,22,4008,30.38,20.04
5/29/2023,23,4008,26.33,16.52
5/29/2023,24,4008,25.6,21.47
5/30/2023,1,4008,18.34,16.77
5/30/2023,2,4008,20.3,16.74
5/30/2023,3,4008,19.64,17.26
5/30/2023,4,4008,18.39,19.67
5/30/2023,5,4008,18.48,40.64
5/30/2023,6,4008,20.04,84.83
5/30/2023,7,4008,26.61,55.51
5/30/2023,8,4008,28.01,43.91
5/30/2023,9,4008,27.88,15.78
5/30/2023,10,4008,26.19,54.04
5/30/2023,11,4008,22.37,60.57
5/30/2023,12,4008,21.68,40.67
5/30/2023,13,4008,22.27,21.38
5/30/2023,14,4008,26.39,22.62
5/30/2023,15,4008,26.37,23.85
5/30/2023,16,4008,24.1,23.33
5/30/2023,17,4008,25.88,43.53
5/30/2023,18,4008,29.26,31.49
5/30/2023,19,4008,33.54,25.77
5/30/2023,20,4008,38.02,34.95
5/30/2023,21,4008,36.57,53.96
5/30/2023,22,4008,30.05,34.42
5/30/2023,23,4008,24.56,40.6
5/30/2023,24,4008,19.02,28.33
5/31/2023,1,4008,27.8,16.09
5/31/2023,2,4008,26.27,17.54
5/31/2023,3,4008,25.4,17.67
5/31/2023,4,4008,23.8,17.98
5/31/2023,5,4008,25.69,22.01
5/31/2023,6,4008,27.73,17
5/31/2023,7,4008,26.45,17.39
5/31/2023,8,4008,26.35,34.32
5/31/2023,9,4008,24.51,31.67
5/31/2023,10,4008,24.81,26.69
5/31/2023,11,4008,23.29,22.37
5/31/2023,12,4008,24.27,21.25
5/31/2023,13,4008,24.6,20.21
5/31/2023,14,4008,25.21,24.56
5/31/2023,15,4008,25.61,34.37
5/31/2023,16,4008,26.01,36.67
5/31/2023,17,4008,28.57,37.19
5/31/2023,18,4008,34.24,45.08
5/31/2023,19,4008,38.51,49.24
5/31/2023,20,4008,34.48,40.35
5/31/2023,21,4008,30.53,35.84
5/31/2023,22,4008,30.76,30.38
5/31/2023,23,4008,26.27,29.77
5/31/2023,24,4008,25.24,26.95
4/1/2023,1,4008,27.39,56.4
4/1/2023,2,4008,24.87,34.06
4/1/2023,3,4008,22.42,24.26
4/1/2023,4,4008,21.18,23.89
4/1/2023,5,4008,21.98,25.49
4/1/2023,6,4008,23.3,34.91
4/1/2023,7,4008,23.02,32.38
4/1/2023,8,4008,26.82,39.13
4/1/2023,9,4008,34.99,59.56
4/1/2023,10,4008,37.58,72.17
4/1/2023,11,4008,41.81,78.78
4/1/2023,12,4008,29.14,114.74
4/1/2023,13,4008,23.78,39.64
4/1/2023,14,4008,21.67,25.3
4/1/2023,15,4008,21.4,28.98
4/1/2023,16,4008,21.72,22.82
4/1/2023,17,4008,23.71,21.46
4/1/2023,18,4008,31.25,26.42
4/1/2023,19,4008,35.41,42.5
4/1/2023,20,4008,43.27,33.12
4/1/2023,21,4008,40.33,32.19
4/1/2023,22,4008,30.26,40.05
4/1/2023,23,4008,25.81,43.14
4/1/2023,24,4008,21.61,27.23
4/2/2023,1,4008,30.98,24.73
4/2/2023,2,4008,30.54,22.01
4/2/2023,3,4008,26.64,22.74
4/2/2023,4,4008,26.65,23.67
4/2/2023,5,4008,26.72,25.86
4/2/2023,6,4008,28.16,28.72
4/2/2023,7,4008,32.4,26.33
4/2/2023,8,4008,35.78,22.66
4/2/2023,9,4008,31.44,24.08
4/2/2023,10,4008,23.21,18.59
4/2/2023,11,4008,20.83,10.43
4/2/2023,12,4008,21.46,13.33
4/2/2023,13,4008,21.22,4.62
4/2/2023,14,4008,19.83,12.33
4/2/2023,15,4008,20.47,10.01
4/2/2023,16,4008,19.79,16.76
4/2/2023,17,4008,22.7,11.29
4/2/2023,18,4008,25.07,15.05
4/2/2023,19,4008,34.85,20.59
4/2/2023,20,4008,57.51,23.34
4/2/2023,21,4008,58.33,29.62
4/2/2023,22,4008,44.74,22.53
4/2/2023,23,4008,27.18,23.65
4/2/2023,24,4008,22.52,22.5
4/3/2023,1,4008,21.48,22.2
4/3/2023,2,4008,22.06,22.17
4/3/2023,3,4008,22.22,22.09
4/3/2023,4,4008,23.12,22.02
4/3/2023,5,4008,24.88,22.39
4/3/2023,6,4008,39.55,30.22
4/3/2023,7,4008,52.87,39.47
4/3/2023,8,4008,56.07,41.16
4/3/2023,9,4008,42.23,33.05
4/3/2023,10,4008,25.05,20.9
4/3/2023,11,4008,23.68,18.88
4/3/2023,12,4008,21.22,18.65
4/3/2023,13,4008,20.74,15.52
4/3/2023,14,4008,20.87,13.67
4/3/2023,15,4008,20.12,17.5
4/3/2023,16,4008,20.87,17.78
4/3/2023,17,4008,23.24,18.63
4/3/2023,18,4008,37.64,27.08
4/3/2023,19,4008,50.8,34.44
4/3/2023,20,4008,54.12,31.51
4/3/2023,21,4008,50.24,35.71
4/3/2023,22,4008,29.36,29.05
4/3/2023,23,4008,24.42,26.2
4/3/2023,24,4008,22.63,22.01
4/4/2023,1,4008,20.51,22.8
4/4/2023,2,4008,20.47,20.87
4/4/2023,3,4008,20.55,21.44
4/4/2023,4,4008,20.75,21.23
4/4/2023,5,4008,20.95,22.84
4/4/2023,6,4008,23.55,29.42
4/4/2023,7,4008,24.92,34.85
4/4/2023,8,4008,30.07,41.01
4/4/2023,9,4008,39.84,29.5
4/4/2023,10,4008,36.06,22.56
4/4/2023,11,4008,24.91,21.85
4/4/2023,12,4008,25.05,19.35
4/4/2023,13,4008,23.35,18.71
4/4/2023,14,4008,23.15,17.88
4/4/2023,15,4008,21.85,17.98
4/4/2023,16,4008,21.87,19.5
4/4/2023,17,4008,24.15,21.7
4/4/2023,18,4008,33.13,27.78
4/4/2023,19,4008,30.41,42.4
4/4/2023,20,4008,40.11,41.52
4/4/2023,21,4008,35.32,36.05
4/4/2023,22,4008,32.53,27.99
4/4/2023,23,4008,23.69,23.61
4/4/2023,24,4008,21.78,21.8
4/5/2023,1,4008,21.46,21.56
4/5/2023,2,4008,21.3,21.53
4/5/2023,3,4008,20.44,21.1
4/5/2023,4,4008,20.61,20.78
4/5/2023,5,4008,21.41,21.1
4/5/2023,6,4008,21.59,21.53
4/5/2023,7,4008,26.17,24.55
4/5/2023,8,4008,30.5,27.78
4/5/2023,9,4008,31.93,25.06
4/5/2023,10,4008,30.47,23.12
4/5/2023,11,4008,32.88,23.76
4/5/2023,12,4008,33,23.61
4/5/2023,13,4008,33,23.65
4/5/2023,14,4008,33.66,24.7
4/5/2023,15,4008,30.5,25.85
4/5/2023,16,4008,29.65,26.49
4/5/2023,17,4008,38.67,33.98
4/5/2023,18,4008,43.81,50.01
4/5/2023,19,4008,41.49,51.54
4/5/2023,20,4008,40.29,50.14
4/5/2023,21,4008,42.67,41.6
4/5/2023,22,4008,37.62,34.33
4/5/2023,23,4008,30.56,25.44
4/5/2023,24,4008,30.28,24.28
4/6/2023,1,4008,21.37,24
4/6/2023,2,4008,20.98,23.25
4/6/2023,3,4008,21.37,22.81
4/6/2023,4,4008,20.95,22.37
4/6/2023,5,4008,21.45,23.41
4/6/2023,6,4008,23.26,28.4
4/6/2023,7,4008,34.51,44.95
4/6/2023,8,4008,40.51,44.43
4/6/2023,9,4008,35.93,41.89
4/6/2023,10,4008,30.33,32.56
4/6/2023,11,4008,28.01,26.95
4/6/2023,12,4008,25.67,24.82
4/6/2023,13,4008,22.96,23.02
4/6/2023,14,4008,22.79,22.56
4/6/2023,15,4008,21.77,23.44
4/6/2023,16,4008,26.66,23.49
4/6/2023,17,4008,29.14,28.45
4/6/2023,18,4008,38.28,35.27
4/6/2023,19,4008,40.74,57.43
4/6/2023,20,4008,40.3,57.04
4/6/2023,21,4008,36.5,43.43
4/6/2023,22,4008,29.71,33.41
4/6/2023,23,4008,25.92,42
4/6/2023,24,4008,20.8,22.35
4/7/2023,1,4008,22.62,22.87
4/7/2023,2,4008,21.69,22
4/7/2023,3,4008,21.27,21.46
4/7/2023,4,4008,20.83,21.65
4/7/2023,5,4008,21.79,21.88
4/7/2023,6,4008,23.92,21.17
4/7/2023,7,4008,25.61,23.53
4/7/2023,8,4008,32.27,30.37
4/7/2023,9,4008,30.32,21.71
4/7/2023,10,4008,23.47,19.95
4/7/2023,11,4008,21.62,20.8
4/7/2023,12,4008,20.61,21.2
4/7/2023,13,4008,19.26,20.36
4/7/2023,14,4008,19.5,23.9
4/7/2023,15,4008,19.69,38.5
4/7/2023,16,4008,20.54,26
4/7/2023,17,4008,23.46,32.91
4/7/2023,18,4008,28.94,44.17
4/7/2023,19,4008,38.57,45.08
4/7/2023,20,4008,42.91,67.23
4/7/2023,21,4008,42.37,62.96
4/7/2023,22,4008,35.59,38.14
4/7/2023,23,4008,31.63,26.29
4/7/2023,24,4008,25.85,26.21
4/8/2023,1,4008,25.55,24.49
4/8/2023,2,4008,23.84,22.51
4/8/2023,3,4008,22.56,22.45
4/8/2023,4,4008,22.53,22.49
4/8/2023,5,4008,23.94,24.29
4/8/2023,6,4008,33.53,24.68
4/8/2023,7,4008,37.01,25.48
4/8/2023,8,4008,33.6,26.13
4/8/2023,9,4008,28.32,20.32
4/8/2023,10,4008,24.76,20.14
4/8/2023,11,4008,20.43,21.55
4/8/2023,12,4008,19.97,21.42
4/8/2023,13,4008,19.13,19.91
4/8/2023,14,4008,17.64,17.87
4/8/2023,15,4008,17.4,17.61
4/8/2023,16,4008,17.87,18.05
4/8/2023,17,4008,20.23,20.39
