Date,HE,RT Demand
2/11/2020,12,15164.62
2/11/2020,13,15101.36
2/11/2020,14,15095.94
2/11/2020,15,14979.01
2/11/2020,16,14900.54
2/11/2020,17,15192.06
2/11/2020,18,15980.51
2/11/2020,19,16046.91
2/11/2020,20,15602.31
2/11/2020,21,14946.46
2/11/2020,22,14001.25
2/11/2020,23,12792.7
2/11/2020,24,12030.96
2/12/2020,1,11651.43
2/12/2020,2,11365.52
2/12/2020,3,11463.08
2/12/2020,4,11532.12
2/12/2020,5,11758.33
2/12/2020,6,12344.39
2/12/2020,7,13961.15
2/12/2020,8,14644.71
2/12/2020,9,14092.51
2/12/2020,10,13480.39
2/12/2020,11,13069.68
2/12/2020,12,12585.72
2/12/2020,13,12349.13
2/12/2020,14,12536.21
2/12/2020,15,13017.06
2/12/2020,16,13590.27
2/12/2020,17,14464.46
2/12/2020,18,15633.66
2/12/2020,19,15850.42
2/12/2020,20,15496.8
2/12/2020,21,14906.35
2/12/2020,22,13999.35
2/12/2020,23,12827.41
2/12/2020,24,12041.49
2/13/2020,1,11467.23
2/13/2020,2,11160.81
2/13/2020,3,11274.36
2/13/2020,4,11371.6
2/13/2020,5,11716.12
2/13/2020,6,12370.05
2/13/2020,7,13698.07
2/13/2020,8,14709.23
2/13/2020,9,15107.61
2/13/2020,10,15240.54
2/13/2020,11,15347.04
2/13/2020,12,15437.71
2/13/2020,13,15391.77
2/13/2020,14,15309.91
2/13/2020,15,15141.08
2/13/2020,16,15065.67
2/13/2020,17,15287.86
2/13/2020,18,15998.69
2/13/2020,19,16101.93
2/13/2020,20,15673.09
2/13/2020,21,15090.45
2/13/2020,22,14206.08
2/13/2020,23,13099.78
2/13/2020,24,12228.36
2/14/2020,1,11746.48
2/14/2020,2,11397.32
2/14/2020,3,11439.1
2/14/2020,4,11575.19
2/14/2020,5,11660.27
2/14/2020,6,12708.98
2/14/2020,7,14382.56
2/14/2020,8,15075.55
2/14/2020,9,14903.55
2/14/2020,10,14471.08
2/14/2020,11,13996.83
2/14/2020,12,13786.33
2/14/2020,13,13445.35
2/14/2020,14,13215
2/14/2020,15,13448.34
2/14/2020,16,14117.36
2/14/2020,17,15269.93
2/14/2020,18,16424.03
2/14/2020,19,16807.56
2/14/2020,20,16599.93
2/14/2020,21,16248.84
2/14/2020,22,15693.54
2/14/2020,23,14850.04
2/14/2020,24,14152.88
2/15/2020,1,13739.04
2/15/2020,2,13414.93
2/15/2020,3,13290.9
2/15/2020,4,13283.98
2/15/2020,5,13720.42
2/15/2020,6,13875.18
2/15/2020,7,14366.73
2/15/2020,8,14857.98
2/15/2020,9,14727.88
2/15/2020,10,14304.27
2/15/2020,11,13845.4
2/15/2020,12,13418.92
2/15/2020,13,13004.45
2/15/2020,14,12956.96
2/15/2020,15,13182.38
2/15/2020,16,13986.59
2/15/2020,17,14815.15
2/15/2020,18,15917.57
2/15/2020,19,16196.85
2/15/2020,20,15827.86
2/15/2020,21,15356.48
2/15/2020,22,14733.6
2/15/2020,23,13891.57
2/15/2020,24,13091.24
2/16/2020,1,12457.47
2/16/2020,2,12054
2/16/2020,3,11773.11
2/16/2020,4,11644.76
2/16/2020,5,11691.48
2/16/2020,6,11910.29
2/16/2020,7,12381.5
2/16/2020,8,12823.55
2/16/2020,9,13172
2/16/2020,10,13173.26
2/16/2020,11,13186.6
2/16/2020,12,13322.69
2/16/2020,13,13397.7
2/16/2020,14,13246.3
2/16/2020,15,13051.89
2/16/2020,16,13237.01
2/16/2020,17,13900.71
2/16/2020,18,14954.48
2/16/2020,19,15237.96
2/16/2020,20,14818.75
2/16/2020,21,14208.72
2/16/2020,22,13468.33
2/16/2020,23,12620.22
2/16/2020,24,11983.53
2/17/2020,1,11604.32
2/17/2020,2,11501
2/17/2020,3,11674.04
2/17/2020,4,11560.39
2/17/2020,5,11914.36
2/17/2020,6,12356.43
2/17/2020,7,13326.16
2/17/2020,8,13863.74
2/17/2020,9,13462.76
2/17/2020,10,13128.13
2/17/2020,11,12761.28
2/17/2020,12,12710.74
2/17/2020,13,12510.29
2/17/2020,14,12686.82
2/17/2020,15,12838.45
2/17/2020,16,13331.5
2/17/2020,17,14231.61
2/17/2020,18,15380.54
2/17/2020,19,15833.37
2/17/2020,20,15465.48
2/17/2020,21,14913.59
2/17/2020,22,14096.1
2/17/2020,23,13077.04
2/17/2020,24,12238.9
2/18/2020,1,11677.59
2/18/2020,2,11625.2
2/18/2020,3,11514.41
2/18/2020,4,11838.47
2/18/2020,5,12215.72
2/18/2020,6,12723.78
2/18/2020,7,14086.2
2/18/2020,8,14988.22
2/18/2020,9,15277.71
2/18/2020,10,15316.84
2/18/2020,11,15523.59
2/18/2020,12,15673.84
2/18/2020,13,15691.96
2/18/2020,14,15773.12
2/18/2020,15,15766.93
2/18/2020,16,15779.58
2/18/2020,17,16082.01
2/18/2020,18,16668.69
2/18/2020,19,16541.8
2/18/2020,20,16010.99
2/18/2020,21,15239.59
2/18/2020,22,14274.03
2/18/2020,23,13573.74
2/18/2020,24,13104.1
2/19/2020,1,12214.52
2/19/2020,2,11812.67
2/19/2020,3,11619.52
2/19/2020,4,11610.94
2/19/2020,5,11938.88
2/19/2020,6,12372.18
2/19/2020,7,13594.53
2/19/2020,8,14352.66
2/19/2020,9,13911.01
2/19/2020,10,13199.74
2/19/2020,11,12913.99
2/19/2020,12,12778.38
2/19/2020,13,12301.66
2/19/2020,14,12413.16
2/19/2020,15,12364.36
2/19/2020,16,13006.62
2/19/2020,17,14254.38
2/19/2020,18,15638.63
2/19/2020,19,16214.11
2/19/2020,20,15913.58
2/19/2020,21,15399.01
2/19/2020,22,14584.95
2/19/2020,23,13526.98
2/19/2020,24,12801.5
2/20/2020,1,12476.52
2/20/2020,2,12050.03
2/20/2020,3,11935.52
2/20/2020,4,12029.81
2/20/2020,5,12440.38
2/20/2020,6,13228.9
2/20/2020,7,14732.66
2/20/2020,8,15359.68
2/20/2020,9,14696.85
2/20/2020,10,13934.79
2/20/2020,11,13605.22
2/20/2020,12,13531.51
2/20/2020,13,13544.32
2/20/2020,14,13740.6
2/20/2020,15,14024.1
2/20/2020,16,14381.53
2/20/2020,17,15174.88
2/20/2020,18,16312.74
2/20/2020,19,16699.72
2/20/2020,20,16428.97
2/20/2020,21,16020
2/20/2020,22,15232.91
2/20/2020,23,14179.69
2/20/2020,24,13299.22
2/21/2020,1,12874.04
2/21/2020,2,12752.42
2/21/2020,3,12642.1
2/21/2020,4,12530.91
2/21/2020,5,12933.15
2/21/2020,6,13971.25
2/21/2020,7,15500.97
2/21/2020,8,16056.55
2/21/2020,9,15420.39
2/21/2020,10,14657.13
2/21/2020,11,14019.2
2/21/2020,12,13606.65
2/21/2020,13,13196.42
2/21/2020,14,13085.54
2/21/2020,15,13200.15
2/21/2020,16,13777.51
2/21/2020,17,14886.55
2/21/2020,18,16038.26
2/21/2020,19,16447.28
2/21/2020,20,16074.09
2/21/2020,21,15570.62
2/21/2020,22,14888.42
2/21/2020,23,13959.02
2/21/2020,24,13085.71
2/22/2020,1,12439.89
2/22/2020,2,12049.73
2/22/2020,3,11865.76
2/22/2020,4,11802.38
2/22/2020,5,11928.32
2/22/2020,6,12348.98
2/22/2020,7,13035.57
2/22/2020,8,13329.22
2/22/2020,9,12992.59
2/22/2020,10,12449.3
2/22/2020,11,12155.33
2/22/2020,12,12079.51
2/22/2020,13,11779.27
2/22/2020,14,11730.79
2/22/2020,15,11876.31
2/22/2020,16,12162.59
2/22/2020,17,12916.02
2/22/2020,18,14131.69
2/22/2020,19,14650.76
2/22/2020,20,14365.94
2/22/2020,21,13942.17
2/22/2020,22,13396.12
2/22/2020,23,12678.16
2/22/2020,24,11957.53
2/23/2020,1,11716.66
2/23/2020,2,11676.72
2/23/2020,3,11516.26
2/23/2020,4,11488.99
2/23/2020,5,11593.04
2/23/2020,6,11440.92
2/23/2020,7,11919.58
2/23/2020,8,12131.78
2/23/2020,9,11815.99
2/23/2020,10,11585.27
2/23/2020,11,11615.77
2/23/2020,12,11425.31
2/23/2020,13,11220.58
2/23/2020,14,11124.32
2/23/2020,15,11147.12
2/23/2020,16,11718.29
2/23/2020,17,12628.53
2/23/2020,18,13978.05
2/23/2020,19,14612.6
2/23/2020,20,14376.62
2/23/2020,21,13865.92
2/23/2020,22,13071.75
2/23/2020,23,12102.15
2/23/2020,24,11490.11
2/24/2020,1,11146.09
2/24/2020,2,11124.75
2/24/2020,3,11045.16
2/24/2020,4,11167.13
2/24/2020,5,11349.88
2/24/2020,6,12255.16
2/24/2020,7,13901.31
2/24/2020,8,14336.31
2/24/2020,9,13484.45
2/24/2020,10,12537.12
2/24/2020,11,11929.89
2/24/2020,12,11887.3
2/24/2020,13,11892.94
2/24/2020,14,11911.52
2/24/2020,15,12182.64
2/24/2020,16,12434.53
2/24/2020,17,13345.18
2/24/2020,18,14546.94
2/24/2020,19,15088.58
2/24/2020,20,14723.12
2/24/2020,21,14086.01
2/24/2020,22,13167.51
2/24/2020,23,12048.75
2/24/2020,24,11401.41
2/25/2020,1,11050.08
2/25/2020,2,10724.27
2/25/2020,3,10840.16
2/25/2020,4,10842.22
2/25/2020,5,10979.67
2/25/2020,6,11714.34
2/25/2020,7,13030.68
2/25/2020,8,13869.38
2/25/2020,9,13828.08
2/25/2020,10,13411.96
2/25/2020,11,13233.64
2/25/2020,12,13148.61
2/25/2020,13,12819.21
2/25/2020,14,12803.41
2/25/2020,15,13060.19
2/25/2020,16,13377.38
2/25/2020,17,13949.88
2/25/2020,18,14822.45
2/25/2020,19,15109.25
2/25/2020,20,14727.46
2/25/2020,21,14087.9
2/25/2020,22,13177.55
2/25/2020,23,12050.36
2/25/2020,24,11117.93
2/26/2020,1,10711.01
2/26/2020,2,10492.9
2/26/2020,3,10609.07
2/26/2020,4,10621.73
2/26/2020,5,10730.62
2/26/2020,6,11552.01
2/26/2020,7,12938.18
2/26/2020,8,13780.38
2/26/2020,9,13798.53
2/26/2020,10,13683.55
2/26/2020,11,13627.13
2/26/2020,12,13545.28
2/26/2020,13,13387.37
2/26/2020,14,13345.62
2/26/2020,15,13348.49
2/26/2020,16,13651.81
2/26/2020,17,14220.44
2/26/2020,18,15000.87
2/26/2020,19,15242.25
2/26/2020,20,14844.36
2/26/2020,21,14238.55
2/26/2020,22,13359.11
2/26/2020,23,12213.8
2/26/2020,24,11265.8
2/27/2020,1,10641.6
2/27/2020,2,10516.49
2/27/2020,3,10679.25
2/27/2020,4,10702.39
2/27/2020,5,11051.9
2/27/2020,6,11682.78
2/27/2020,7,13069.84
2/27/2020,8,14051.21
2/27/2020,9,14272.5
2/27/2020,10,14031.05
2/27/2020,11,13415.94
2/27/2020,12,13060.94
2/27/2020,13,13618.56
2/27/2020,14,13457.57
2/27/2020,15,13409.97
2/27/2020,16,13429.44
2/27/2020,17,14157.91
2/27/2020,18,15340.65
2/27/2020,19,15915.86
2/27/2020,20,15685.74
2/27/2020,21,15185.09
2/27/2020,22,14336.08
2/27/2020,23,13252.59
2/27/2020,24,12342.21
2/28/2020,1,12005.93
2/28/2020,2,11915.21
2/28/2020,3,11775.77
2/28/2020,4,11817.84
2/28/2020,5,12152.76
2/28/2020,6,12833.39
2/28/2020,7,14181.04
2/28/2020,8,14618.42
2/28/2020,9,14056.63
2/28/2020,10,13425.01
2/28/2020,11,12965.94
2/28/2020,12,12942.93
2/28/2020,13,12941.01
2/28/2020,14,13071.42
2/28/2020,15,13186.9
2/28/2020,16,13704.91
2/28/2020,17,14318.94
2/28/2020,18,15223.66
2/28/2020,19,15651.99
2/28/2020,20,15305.04
2/28/2020,21,14846.48
2/28/2020,22,14176.48
2/28/2020,23,13268.65
2/28/2020,24,12416.41
2/29/2020,1,11798.34
2/29/2020,2,11446.54
2/29/2020,3,11281
2/29/2020,4,11253.5
2/29/2020,5,11422.92
2/29/2020,6,11853.3
2/29/2020,7,12472.05
2/29/2020,8,12810.26
2/29/2020,9,12727.2
2/29/2020,10,12380.62
2/29/2020,11,12577.89
2/29/2020,12,12736.69
2/29/2020,13,12801.24
2/29/2020,14,12542.56
2/29/2020,15,12517.58
2/29/2020,16,12982.87
2/29/2020,17,13757.85
2/29/2020,18,14847.87
2/29/2020,19,15440.66
2/29/2020,20,15164.61
2/29/2020,21,14791.41
2/29/2020,22,14340.54
2/29/2020,23,14299.73
2/29/2020,24,14299.73
3/1/2020,1,13382.92
3/1/2020,2,11920.3
3/1/2020,3,12244.28
3/1/2020,4,12213.46
3/1/2020,5,12071.79
3/1/2020,6,12226.15
3/1/2020,7,12604.55
3/1/2020,8,12924.16
3/1/2020,9,12923.13
3/1/2020,10,12834.39
3/1/2020,11,12593.3
3/1/2020,12,12452.91
3/1/2020,13,12301.24
3/1/2020,14,12055.64
3/1/2020,15,12372.52
3/1/2020,16,12859.76
3/1/2020,17,13829.11
3/1/2020,18,15003.72
3/1/2020,19,15721.92
3/1/2020,20,15511.37
3/1/2020,21,15025.54
3/1/2020,22,14201.23
3/1/2020,23,13200.07
3/1/2020,24,12374.37
3/2/2020,1,11850.68
3/2/2020,2,11563.11
3/2/2020,3,11443.86
3/2/2020,4,11483.57
3/2/2020,5,11856.15
3/2/2020,6,12895.84
3/2/2020,7,14473.55
3/2/2020,8,14902.84
3/2/2020,9,14365.6
3/2/2020,10,13918.4
3/2/2020,11,13463.39
3/2/2020,12,13262.29
3/2/2020,13,12880.13
3/2/2020,14,12670.04
3/2/2020,15,12571.03
3/2/2020,16,12616.66
3/2/2020,17,13606.93
3/2/2020,18,14748.43
3/2/2020,19,15301.64
3/2/2020,20,14935.67
3/2/2020,21,14306.69
3/2/2020,22,13314.37
3/2/2020,23,12132.6
3/2/2020,24,11112.89
3/3/2020,1,10737.74
3/3/2020,2,10758.92
3/3/2020,3,10756.56
3/3/2020,4,10689.5
3/3/2020,5,10801.49
3/3/2020,6,11563.31
3/3/2020,7,12858.44
3/3/2020,8,13281.13
3/3/2020,9,12607.06
3/3/2020,10,11960.58
3/3/2020,11,11550.42
3/3/2020,12,11470.21
3/3/2020,13,11588.79
3/3/2020,14,11866.76
3/3/2020,15,12346.6
3/3/2020,16,12682.5
3/3/2020,17,13354.06
3/3/2020,18,14277.16
3/3/2020,19,14703.45
3/3/2020,20,14348.37
3/3/2020,21,13765.53
3/3/2020,22,12813.4
3/3/2020,23,11664.05
3/3/2020,24,10826.13
3/4/2020,1,10613.27
3/4/2020,2,10543.6
3/4/2020,3,10417.12
3/4/2020,4,10449.44
3/4/2020,5,10812.28
3/4/2020,6,11494.94
3/4/2020,7,12643.15
3/4/2020,8,13191.87
3/4/2020,9,12901.71
3/4/2020,10,12666.08
3/4/2020,11,12566.03
3/4/2020,12,12342.57
3/4/2020,13,12138.75
3/4/2020,14,12106.72
3/4/2020,15,11988.33
3/4/2020,16,12322.75
3/4/2020,17,13241.6
3/4/2020,18,14401.69
3/4/2020,19,15060.44
3/4/2020,20,14792.07
3/4/2020,21,14213.94
3/4/2020,22,13319.82
3/4/2020,23,12240.48
3/4/2020,24,11538.1
3/5/2020,1,11260.58
3/5/2020,2,11105.12
3/5/2020,3,10745.44
3/5/2020,4,10991.19
3/5/2020,5,11299.7
3/5/2020,6,11968.43
3/5/2020,7,13202.34
3/5/2020,8,13458.71
3/5/2020,9,12670.28
3/5/2020,10,11979.14
3/5/2020,11,11576.84
3/5/2020,12,11311.68
3/5/2020,13,11088.35
3/5/2020,14,11046.58
3/5/2020,15,11214.3
3/5/2020,16,11857.61
3/5/2020,17,12916.07
3/5/2020,18,14108.58
3/5/2020,19,14887.61
3/5/2020,20,14686.07
3/5/2020,21,14196.04
3/5/2020,22,13407.55
3/5/2020,23,12471.57
3/5/2020,24,11697.64
3/6/2020,1,11136.51
3/6/2020,2,10998.1
3/6/2020,3,10943.61
3/6/2020,4,10813.76
3/6/2020,5,11193.06
3/6/2020,6,12212.39
3/6/2020,7,13503.78
3/6/2020,8,13838.11
3/6/2020,9,13038.61
3/6/2020,10,12336.21
3/6/2020,11,12081.5
3/6/2020,12,12191.07
3/6/2020,13,12550.06
3/6/2020,14,13186.72
3/6/2020,15,13539.07
3/6/2020,16,13795.53
3/6/2020,17,14235.04
3/6/2020,18,14872.35
3/6/2020,19,15050.02
3/6/2020,20,14668.47
3/6/2020,21,14168.4
3/6/2020,22,13475.74
3/6/2020,23,12679.77
3/6/2020,24,11999.18
3/7/2020,1,11399.39
3/7/2020,2,11067.1
3/7/2020,3,11114.9
3/7/2020,4,11114.27
3/7/2020,5,11289.51
3/7/2020,6,11739.79
3/7/2020,7,12162.68
3/7/2020,8,12488.88
3/7/2020,9,12516.67
3/7/2020,10,12170.85
3/7/2020,11,12025.02
3/7/2020,12,11649.62
3/7/2020,13,11217.1
3/7/2020,14,10902.06
3/7/2020,15,11053.79
3/7/2020,16,11614.59
3/7/2020,17,12480.01
3/7/2020,18,13671.88
3/7/2020,19,14410.25
3/7/2020,20,14189.58
3/7/2020,21,13750.48
3/7/2020,22,13187.69
3/7/2020,23,12437.32
3/7/2020,24,11714.69
3/8/2020,1,11262.91
3/8/2020,2,11236.19
3/8/2020,4,11310.83
3/8/2020,5,11327.91
3/8/2020,6,11512.76
3/8/2020,7,11939.01
3/8/2020,8,12107.99
3/8/2020,9,11943.96
3/8/2020,10,11746.85
3/8/2020,11,11824.76
3/8/2020,12,11445.88
3/8/2020,13,10831.73
3/8/2020,14,10687.69
3/8/2020,15,10643.34
3/8/2020,16,10789.46
3/8/2020,17,11294.71
3/8/2020,18,12445.19
3/8/2020,19,13267.52
3/8/2020,20,13938.75
3/8/2020,21,13634.25
3/8/2020,22,12887.29
3/8/2020,23,12095.38
3/8/2020,24,11188.07
3/9/2020,1,10815.72
3/9/2020,2,10764.6
3/9/2020,3,10600.13
3/9/2020,4,10617.57
3/9/2020,5,10920.13
3/9/2020,6,11589.02
3/9/2020,7,12854.15
3/9/2020,8,13786.33
3/9/2020,9,13374.96
3/9/2020,10,12540.96
3/9/2020,11,12014.83
3/9/2020,12,11893.78
3/9/2020,13,11594.66
3/9/2020,14,11152.63
3/9/2020,15,11058.78
3/9/2020,16,11317.11
3/9/2020,17,11709.39
3/9/2020,18,12748.15
3/9/2020,19,13557.13
3/9/2020,20,14069.35
3/9/2020,21,13593.32
3/9/2020,22,12662.83
3/9/2020,23,11526.77
3/9/2020,24,10710.53
3/10/2020,1,10287.04
3/10/2020,2,9905.35
3/10/2020,3,9725.82
3/10/2020,4,9927.67
3/10/2020,5,10045.42
3/10/2020,6,10460.58
3/10/2020,7,12105.03
3/10/2020,8,13114.84
3/10/2020,9,13135.53
3/10/2020,10,12860.42
3/10/2020,11,12444.52
3/10/2020,12,12012.63
3/10/2020,13,11791.78
3/10/2020,14,12106.42
3/10/2020,15,12326.97
3/10/2020,16,12261.76
3/10/2020,17,12624.03
3/10/2020,18,13360.32
3/10/2020,19,13874.01
3/10/2020,20,14124.11
3/10/2020,21,13569.73
3/10/2020,22,12649.26
3/10/2020,23,11752.77
3/10/2020,24,10914.04
3/11/2020,1,10387.36
3/11/2020,2,10195.52
3/11/2020,3,9794.59
3/11/2020,4,9468.53
3/11/2020,5,10020.6
3/11/2020,6,10741.64
3/11/2020,7,12172.89
3/11/2020,8,13155.48
3/11/2020,9,12786.72
3/11/2020,10,11997.53
3/11/2020,11,11410.3
3/11/2020,12,11108.56
3/11/2020,13,10922.14
3/11/2020,14,11331.62
3/11/2020,15,11763.56
3/11/2020,16,12189.33
3/11/2020,17,12353.15
3/11/2020,18,13083.82
3/11/2020,19,13878.19
3/11/2020,20,14342.75
3/11/2020,21,13899.08
3/11/2020,22,13010.76
3/11/2020,23,11907.44
3/11/2020,24,10949.84
3/12/2020,1,10545.78
3/12/2020,2,10449.9
3/12/2020,3,10421.29
3/12/2020,4,10480.99
3/12/2020,5,10654.11
3/12/2020,6,11548.26
3/12/2020,7,12981.64
3/12/2020,8,13915.87
3/12/2020,9,13860.6
3/12/2020,10,13647.35
3/12/2020,11,13475.7
3/12/2020,12,13332.8
3/12/2020,13,13009.18
3/12/2020,14,12995.64
3/12/2020,15,12838.01
3/12/2020,16,12909.91
3/12/2020,17,13209.48
3/12/2020,18,13737.22
3/12/2020,19,14311.92
3/12/2020,20,14704.87
3/12/2020,21,14238.32
3/12/2020,22,13428.09
3/12/2020,23,12990.99
3/12/2020,24,12036.72
3/13/2020,1,11339.92
3/13/2020,2,11228.94
3/13/2020,3,11047.94
3/13/2020,4,11013.91
3/13/2020,5,11288.99
3/13/2020,6,12017.12
3/13/2020,7,12898.14
3/13/2020,8,13540.5
3/13/2020,9,14056.84
3/13/2020,10,14311.16
3/13/2020,11,14506.48
3/13/2020,12,14511.9
3/13/2020,13,14347.58
3/13/2020,14,14134.95
3/13/2020,15,13428.83
3/13/2020,16,12745.93
3/13/2020,17,12727.24
3/13/2020,18,13152.79
3/13/2020,19,13528.23
3/13/2020,20,13893.02
3/13/2020,21,13506.63
3/13/2020,22,12828.64
3/13/2020,23,12467.14
3/13/2020,24,11632.67
3/14/2020,1,10988.33
3/14/2020,2,10565.75
3/14/2020,3,10515.89
3/14/2020,4,10596.54
3/14/2020,5,10935.81
3/14/2020,6,10942.56
3/14/2020,7,11490.34
3/14/2020,8,11529.63
3/14/2020,9,11601.22
3/14/2020,10,11298.35
3/14/2020,11,10867.35
3/14/2020,12,10484.78
3/14/2020,13,10156.95
3/14/2020,14,10260.78
3/14/2020,15,10404.58
3/14/2020,16,10568.38
3/14/2020,17,11228.49
3/14/2020,18,12271.25
3/14/2020,19,13114.31
3/14/2020,20,13497.17
3/14/2020,21,13085.78
3/14/2020,22,12439.63
3/14/2020,23,11631.81
3/14/2020,24,10880.84
3/15/2020,1,10479.3
3/15/2020,2,10159.73
3/15/2020,3,9914.63
3/15/2020,4,9851.2
3/15/2020,5,9926.22
3/15/2020,6,10191.15
3/15/2020,7,10957.4
3/15/2020,8,11175.73
3/15/2020,9,11302.34
3/15/2020,10,11135.19
3/15/2020,11,10689.15
3/15/2020,12,10173.52
3/15/2020,13,9967.66
3/15/2020,14,9865.5
3/15/2020,15,9881.42
3/15/2020,16,9966.1
3/15/2020,17,10709.89
3/15/2020,18,11992.77
3/15/2020,19,13071.68
3/15/2020,20,13751.87
3/15/2020,21,13471.53
3/15/2020,22,12792.9
3/15/2020,23,11958.01
3/15/2020,24,11360.39
3/16/2020,1,10921.92
3/16/2020,2,10677.24
3/16/2020,3,10603.24
3/16/2020,4,10719.25
3/16/2020,5,11138.32
3/16/2020,6,11786.28
3/16/2020,7,13219.73
3/16/2020,8,14113.82
3/16/2020,9,13885.82
3/16/2020,10,13075.04
3/16/2020,11,12471.33
3/16/2020,12,12094.76
3/16/2020,13,11846.67
3/16/2020,14,11881.09
3/16/2020,15,11796.2
3/16/2020,16,12071.78
3/16/2020,17,12753.6
3/16/2020,18,13786.81
3/16/2020,19,14582.76
3/16/2020,20,15091.79
3/16/2020,21,14596.96
3/16/2020,22,13751.41
3/16/2020,23,12819.02
3/16/2020,24,11987.32
3/17/2020,1,11339.83
3/17/2020,2,11111.18
3/17/2020,3,11067.04
3/17/2020,4,11050.64
3/17/2020,5,11299.91
3/17/2020,6,11769.94
3/17/2020,7,12757.28
3/17/2020,8,13794.89
3/17/2020,9,14526.77
3/17/2020,10,14853.29
3/17/2020,11,15057.51
3/17/2020,12,15067.84
3/17/2020,13,14787.29
3/17/2020,14,14689.82
3/17/2020,15,14398.16
3/17/2020,16,13787.12
3/17/2020,17,13963.48
3/17/2020,18,14361.03
3/17/2020,19,14482.57
3/17/2020,20,14603.1
3/17/2020,21,14057.1
3/17/2020,22,13233.11
3/17/2020,23,12455.7
3/17/2020,24,11756.77
3/18/2020,1,11246.54
3/18/2020,2,10900.73
3/18/2020,3,10742.41
3/18/2020,4,10764.85
3/18/2020,5,11088.45
3/18/2020,6,11714.09
3/18/2020,7,12579.86
3/18/2020,8,13355.64
3/18/2020,9,13088.74
3/18/2020,10,12263.13
3/18/2020,11,11717.05
3/18/2020,12,11834.59
3/18/2020,13,11671.61
3/18/2020,14,11623.29
3/18/2020,15,11374.41
3/18/2020,16,11526.14
3/18/2020,17,12032.72
3/18/2020,18,13066.12
3/18/2020,19,13708.99
3/18/2020,20,14133.64
3/18/2020,21,13598.04
3/18/2020,22,12746.38
3/18/2020,23,11776.52
3/18/2020,24,11072.16
3/19/2020,1,10782.44
3/19/2020,2,10677.01
3/19/2020,3,10541.73
3/19/2020,4,10324.75
3/19/2020,5,10586.08
3/19/2020,6,11333.54
3/19/2020,7,11992.75
3/19/2020,8,13282.89
3/19/2020,9,13900.33
3/19/2020,10,14134.72
3/19/2020,11,14239.76
3/19/2020,12,14250.27
3/19/2020,13,14098.88
3/19/2020,14,13964.18
3/19/2020,15,13780.43
3/19/2020,16,13689.64
3/19/2020,17,13874.5
3/19/2020,18,14283.4
3/19/2020,19,14477.35
3/19/2020,20,14464.64
3/19/2020,21,13833.26
3/19/2020,22,12964.6
3/19/2020,23,12243.58
3/19/2020,24,11309.64
3/20/2020,1,10733.76
3/20/2020,2,10560.99
3/20/2020,3,10237.32
3/20/2020,4,10071.09
3/20/2020,5,10517.64
3/20/2020,6,10948.76
3/20/2020,7,11942.42
3/20/2020,8,12721.44
3/20/2020,9,13305.03
3/20/2020,10,13463.9
3/20/2020,11,13475.67
3/20/2020,12,13439.8
3/20/2020,13,13315.97
3/20/2020,14,12912.27
3/20/2020,15,12898.82
3/20/2020,16,12518.11
3/20/2020,17,12376.91
3/20/2020,18,12753.08
3/20/2020,19,13140.76
3/20/2020,20,13514.31
3/20/2020,21,13015.33
3/20/2020,22,12171.92
3/20/2020,23,12518.11
3/20/2020,24,10526.64
3/21/2020,1,9928.87
3/21/2020,2,9498.1
3/21/2020,3,9312.43
3/21/2020,4,9253.64
3/21/2020,5,9386.36
3/21/2020,6,9747.62
3/21/2020,7,10344.59
3/21/2020,8,10645.8
3/21/2020,9,11000.84
3/21/2020,10,10828.2
3/21/2020,11,10383.72
3/21/2020,12,10026.54
3/21/2020,13,9739.38
3/21/2020,14,9405.34
3/21/2020,15,9243.97
3/21/2020,16,9396.14
3/21/2020,17,10177.76
3/21/2020,18,11521.49
3/21/2020,19,12655.82
3/21/2020,20,13322.5
3/21/2020,21,13021.01
3/21/2020,22,12396.73
3/21/2020,23,11681.5
3/21/2020,24,10969.63
3/22/2020,1,10451.04
3/22/2020,2,10156.78
3/22/2020,3,10223.32
3/22/2020,4,10313.62
3/22/2020,5,10278.14
3/22/2020,6,10438.58
3/22/2020,7,10907.96
3/22/2020,8,11217.02
3/22/2020,9,11055.8
3/22/2020,10,10786.19
3/22/2020,11,10636.12
3/22/2020,12,10276.72
3/22/2020,13,10190.04
3/22/2020,14,9933.52
3/22/2020,15,10022.86
3/22/2020,16,10238.03
3/22/2020,17,11051
3/22/2020,18,12182.6
3/22/2020,19,13282.57
3/22/2020,20,14005.21
3/22/2020,21,13675.29
3/22/2020,22,12930.31
3/22/2020,23,12094.81
3/22/2020,24,11419.64
3/23/2020,1,11054.62
3/23/2020,2,10756.78
3/23/2020,3,10672.14
3/23/2020,4,10679.76
3/23/2020,5,10969.64
3/23/2020,6,11934.66
3/23/2020,7,12646.38
3/23/2020,8,13530.89
3/23/2020,9,13989.35
3/23/2020,10,14142.49
3/23/2020,11,14387.9
3/23/2020,12,14401.15
3/23/2020,13,14420.07
3/23/2020,14,14748.4
3/23/2020,15,14856.45
3/23/2020,16,14908.52
3/23/2020,17,15200.31
3/23/2020,18,15609.64
3/23/2020,19,15443.11
3/23/2020,20,15175.44
3/23/2020,21,14504.7
3/23/2020,22,13564.35
3/23/2020,23,12597.07
3/23/2020,24,11954.95
3/24/2020,1,11584.54
3/24/2020,2,11271.44
3/24/2020,3,11011.77
3/24/2020,4,10955.4
